"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 3.3: Średnia długość zwolnienia (w dniach) z tytułu choroby własnej z powodu depresji—F32, F33 wg ICD-10 (2013–2023)","","","","","","","","","","",""
"Rok","Średnia długość zwolnienia (w dniach)","","","","","","","","","",""
"2013","18.59","","","","","","","","","",""
"2014","18.54","","","","","","","","","",""
"2015","18.8","","","","","","","","","",""
"2016","18.73","","","","","","","","","",""
"2017","18.7","","","","","","","","","",""
"2018","18.850000000000001","","","","","","","","","",""
"2019","18.82","","","","","","","","","",""
"2020","20.23","","","","","","","","","",""
"2021","20.190000000000001","","","","","","","","","",""
"2022","19.97","","","","","","","","","",""
"2023","20.05","","","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych ZUS","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 3.4: Odsetek orzeczeń z rozpoznaniem dużej depresji (F32, F33 wg ICD-10) wg kategorii stopnia niezdolności do pracy—kobiety (2013–2023)","","","","","","","","","","",""
"Rok","Stopień niezdolności","Odsetek","","","","","","","","",""
"2013","Częściowa niezdolność do pracy","8.1000000000000003E-2","","","","","","","","",""
"2013","Całkowita niezdolność do pracy","2.1999999999999999E-2","","","","","","","","",""
"2013","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2014","Częściowa niezdolność do pracy","7.8E-2","","","","","","","","",""
"2014","Całkowita niezdolność do pracy","2.1000000000000001E-2","","","","","","","","",""
"2014","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2015","Częściowa niezdolność do pracy","7.8E-2","","","","","","","","",""
"2015","Całkowita niezdolność do pracy","2.1000000000000001E-2","","","","","","","","",""
"2015","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2016","Częściowa niezdolność do pracy","7.0000000000000007E-2","","","","","","","","",""
"2016","Całkowita niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2016","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2017","Częściowa niezdolność do pracy","7.0000000000000007E-2","","","","","","","","",""
"2017","Całkowita niezdolność do pracy","1.9E-2","","","","","","","","",""
"2017","Niezdolność do samodzielnej egzystencji","2E-3","","","","","","","","",""
"2018","Częściowa niezdolność do pracy","6.8000000000000005E-2","","","","","","","","",""
"2018","Całkowita niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2018","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2019","Częściowa niezdolność do pracy","6.3E-2","","","","","","","","",""
"2019","Całkowita niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2019","Niezdolność do samodzielnej egzystencji","2E-3","","","","","","","","",""
"2020","Częściowa niezdolność do pracy","5.8999999999999997E-2","","","","","","","","",""
"2020","Całkowita niezdolność do pracy","1.7000000000000001E-2","","","","","","","","",""
"2020","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2021","Częściowa niezdolność do pracy","5.7000000000000002E-2","","","","","","","","",""
"2021","Całkowita niezdolność do pracy","1.7000000000000001E-2","","","","","","","","",""
"2021","Niezdolność do samodzielnej egzystencji","2E-3","","","","","","","","",""
"2022","Częściowa niezdolność do pracy","5.7000000000000002E-2","","","","","","","","",""
"2022","Całkowita niezdolność do pracy","1.7000000000000001E-2","","","","","","","","",""
"2022","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"2023","Częściowa niezdolność do pracy","5.5E-2","","","","","","","","",""
"2023","Całkowita niezdolność do pracy","1.4E-2","","","","","","","","",""
"2023","Niezdolność do samodzielnej egzystencji","3.0000000000000001E-3","","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych ZUS","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 3.5: Odsetek orzeczeń z rozpoznaniem dużej depresji (F32, F33 wg ICD-10) wg kategorii stopnia niezdolności do pracy—mężczyźni (2013–2023)","","","","","","","","","","",""
"Rok","Stopień niezdolności","Odsetek","","","","","","","","",""
"2013","Częściowa niezdolność do pracy","0.02","","","","","","","","",""
"2013","Całkowita niezdolność do pracy","8.0000000000000002E-3","","","","","","","","",""
"2013","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2014","Częściowa niezdolność do pracy","0.02","","","","","","","","",""
"2014","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2014","Niezdolność do samodzielnej egzystencji","0","","","","","","","","",""
"2015","Częściowa niezdolność do pracy","1.9E-2","","","","","","","","",""
"2015","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2015","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2016","Częściowa niezdolność do pracy","1.9E-2","","","","","","","","",""
"2016","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2016","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2017","Częściowa niezdolność do pracy","1.9E-2","","","","","","","","",""
"2017","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2017","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2018","Częściowa niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2018","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2018","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2019","Częściowa niezdolność do pracy","1.9E-2","","","","","","","","",""
"2019","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2019","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2020","Częściowa niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2020","Całkowita niezdolność do pracy","6.0000000000000001E-3","","","","","","","","",""
"2020","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2021","Częściowa niezdolność do pracy","1.9E-2","","","","","","","","",""
"2021","Całkowita niezdolność do pracy","7.0000000000000001E-3","","","","","","","","",""
"2021","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2022","Częściowa niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2022","Całkowita niezdolność do pracy","6.0000000000000001E-3","","","","","","","","",""
"2022","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"2023","Częściowa niezdolność do pracy","1.7999999999999999E-2","","","","","","","","",""
"2023","Całkowita niezdolność do pracy","5.0000000000000001E-3","","","","","","","","",""
"2023","Niezdolność do samodzielnej egzystencji","1E-3","","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych ZUS","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Tabela 3.1: Liczba wystawionych orzeczeń z powodu ciężkiej depresji (F32, F33 wg ICD-10) w celach rentowych wg stopnia niezdolności do pracy (2013–2023)","","","","","","","","","","",""
"Rok","Łącznie","Częściowa niezdolność do pracy","Całkowita niezdolność do pracy","Niezdolność do samodzielnej egzystencji","","","","","","",""
"2013","7570","6791","739","40","","","","","","",""
"2014","6724","6055","641","28","","","","","","",""
"2015","5910","5301","576","33","","","","","","",""
"2016","4562","4097","437","28","","","","","","",""
"2017","4812","4315","463","34","","","","","","",""
"2018","4071","3657","388","26","","","","","","",""
"2019","3344","2988","329","27","","","","","","",""
"2020","3698","3309","361","28","","","","","","",""
"2021","3321","2968","336","17","","","","","","",""
"2022","3093","2779","295","19","","","","","","",""
"2023","2917","2644","252","21","","","","","","",""
"Źródło: opracowanie własne na podstawie danych ZUS","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 3.6: Liczba ponownych orzeczeń o niezdolności do pracy z powodu dużej depresji (F32, F33 wg ICD-10) wystawionych dla celów rentowych wg płci (2013–2023)","","","","","","","","","","",""
"Rok","Płeć","Liczba orzeczeń","","","","","","","","",""
"2013","Mężczyźni","2495","","","","","","","","",""
"2013","Kobiety","5075","","","","","","","","",""
"2014","Mężczyźni","2304","","","","","","","","",""
"2014","Kobiety","4420","","","","","","","","",""
"2015","Mężczyźni","1943","","","","","","","","",""
"2015","Kobiety","3967","","","","","","","","",""
"2016","Mężczyźni","1568","","","","","","","","",""
"2016","Kobiety","2994","","","","","","","","",""
"2017","Mężczyźni","1684","","","","","","","","",""
"2017","Kobiety","3128","","","","","","","","",""
"2018","Mężczyźni","1441","","","","","","","","",""
"2018","Kobiety","2630","","","","","","","","",""
"2019","Mężczyźni","1284","","","","","","","","",""
"2019","Kobiety","2060","","","","","","","","",""
"2020","Mężczyźni","1417","","","","","","","","",""
"2020","Kobiety","2281","","","","","","","","",""
"2021","Mężczyźni","1302","","","","","","","","",""
"2021","Kobiety","2019","","","","","","","","",""
"2022","Mężczyźni","1149","","","","","","","","",""
"2022","Kobiety","1944","","","","","","","","",""
"2023","Mężczyźni","1098","","","","","","","","",""
"2023","Kobiety","1819","","","","","","","","",""
"Źródło: opracowanie własne na podstawie danych ZUS","","","","","","","","","","",""
"Powrót do spisu treści","","","","","","","","","","",""
"Wykres 3.7: Liczba orzeczeń z rozpoznaniem dużej depresji (F32, F33 wg ICD-10) wg kategorii stopnia niezdolności do pracy—kobiety (2013–2023)","","","","","","","","","","",""
"Rok","Stopień niezdolności","Liczba orzeczeń","","","","","","","","",""
"2013","Częściowa niezdolność do pracy","4621","","","","","","","","",""
"2013","Całkowita niezdolność do pracy","429","","","","","","","","",""
"2013","Niezdolność do samodzielnej egzystencji","25","","","","","","","","",""
"2014","Częściowa niezdolność do pracy","4023","","","","","","","","",""
"2014","Całkowita niezdolność do pracy","376","","","","","","","","",""
"2014","Niezdolność do samodzielnej egzystencji","21","","","","","","","","",""
"2015","Częściowa niezdolność do pracy","3614","","","","","","","","",""
"2015","Całkowita niezdolność do pracy","331","","","","","","","","",""
"2015","Niezdolność do samodzielnej egzystencji","22","","","","","","","","",""
"2016","Częściowa niezdolność do pracy","2734","","","","","","","","",""
"2016","Całkowita niezdolność do pracy","244","","","","","","","","",""
"2016","Niezdolność do samodzielnej egzystencji","16","","","","","","","","",""
"2017","Częściowa niezdolność do pracy","2854","","","","","","","","",""
"2017","Całkowita niezdolność do pracy","259","","","","","","","","",""
"2017","Niezdolność do samodzielnej egzystencji","15","","","","","","","","",""
"2018","Częściowa niezdolność do pracy","2401","","","","","","","","",""
"2018","Całkowita niezdolność do pracy","215","","","","","","","","",""
"2018","Niezdolność do samodzielnej egzystencji","14","","","","","","","","",""
"2019","Częściowa niezdolność do pracy","1874","","","","","","","","",""
"2019","Całkowita niezdolność do pracy","175","","","","","","","","",""
"2019","Niezdolność do samodzielnej egzystencji","11","","","","","","","","",""
"2020","Częściowa niezdolność do pracy","2071","","","","","","","","",""
"2020","Całkowita niezdolność do pracy","195","","","","","","","","",""
"2020","Niezdolność do samodzielnej egzystencji","15","","","","","","","","",""
"2021","Częściowa niezdolność do pracy","1835","","","","","","","","",""
"2021","Całkowita niezdolność do pracy","176","","","","","","","","",""
"2021","Niezdolność do samodzielnej egzystencji","8","","","","","","","","",""
"2022","Częściowa niezdolność do pracy","1765","","","","","","","","",""
"2022","Całkowita niezdolność do pracy","169","","","","","","","","",""
"2022","Niezdolność do samodzielnej egzystencji","10","","","","","","","","",""
