"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration"
29,"blue-collar","married","secondary","no",104,"yes","no","cellular",18,"may",903
43,"management","single","tertiary","no",776,"no","no","telephone",18,"may",52
34,"self-employed","single","secondary","no",55,"yes","no","cellular",18,"may",155
40,"blue-collar","married","primary","no",2502,"yes","no","cellular",18,"may",205
23,"student","single","secondary","no",1029,"yes","no","cellular",18,"may",68
35,"blue-collar","married","primary","no",1749,"yes","no","cellular",18,"may",63
44,"management","divorced","secondary","no",5757,"yes","no","cellular",18,"may",114
37,"admin.","divorced","secondary","no",5768,"yes","no","cellular",18,"may",297
53,"services","single","secondary","no",1162,"yes","no","cellular",18,"may",185
43,"entrepreneur","married","secondary","no",-480,"yes","yes","cellular",18,"may",1126
33,"admin.","single","secondary","no",2557,"yes","no","cellular",18,"may",186
29,"technician","single","secondary","no",534,"yes","no","cellular",18,"may",382
42,"blue-collar","single","unknown","no",961,"yes","no","cellular",18,"may",10
23,"services","single","secondary","no",250,"yes","no","cellular",18,"may",222
44,"entrepreneur","married","primary","no",1434,"yes","no","cellular",18,"may",284
29,"management","single","tertiary","no",4210,"yes","no","cellular",18,"may",119
40,"entrepreneur","married","secondary","no",285,"no","no","cellular",18,"may",261
29,"blue-collar","married","primary","no",248,"yes","no","cellular",18,"may",113
32,"blue-collar","single","secondary","no",218,"yes","no","cellular",18,"may",134
33,"management","married","secondary","no",588,"yes","no","cellular",18,"may",11
58,"blue-collar","married","secondary","no",1075,"yes","no","cellular",18,"may",42
44,"blue-collar","single","primary","no",343,"yes","yes","cellular",18,"may",19
27,"blue-collar","married","secondary","no",30,"no","yes","cellular",18,"may",110
29,"technician","single","secondary","no",706,"yes","no","cellular",18,"may",1340
42,"blue-collar","married","secondary","no",429,"yes","no","cellular",18,"may",110
25,"blue-collar","single","secondary","no",764,"yes","no","cellular",18,"may",455
31,"blue-collar","married","primary","no",224,"yes","no","cellular",18,"may",119
27,"management","single","secondary","no",565,"yes","no","cellular",18,"may",170
26,"self-employed","single","tertiary","no",16563,"yes","no","cellular",18,"may",245
33,"blue-collar","single","secondary","no",-320,"no","no","cellular",18,"may",268
37,"blue-collar","married","secondary","no",-100,"yes","no","cellular",18,"may",108
27,"blue-collar","single","primary","no",5,"yes","no","cellular",18,"may",182
24,"blue-collar","single","secondary","no",174,"yes","yes","cellular",18,"may",487
31,"management","single","secondary","no",360,"yes","no","cellular",18,"may",309
29,"admin.","single","secondary","no",305,"yes","no","cellular",18,"may",18
24,"technician","single","secondary","no",135,"yes","yes","cellular",18,"may",250
32,"services","single","secondary","yes",687,"yes","no","cellular",18,"may",154
31,"blue-collar","single","secondary","no",239,"yes","no","cellular",18,"may",666
28,"admin.","single","secondary","no",2290,"yes","no","cellular",18,"may",2301
32,"technician","single","tertiary","no",-770,"yes","no","cellular",18,"may",618
41,"admin.","divorced","secondary","no",1967,"yes","no","cellular",18,"may",115
38,"blue-collar","single","primary","no",378,"yes","no","cellular",18,"may",169
30,"technician","married","secondary","no",1211,"yes","no","cellular",18,"may",176
24,"admin.","single","secondary","no",120,"yes","no","cellular",18,"may",145
25,"blue-collar","married","secondary","no",148,"yes","no","cellular",18,"may",119
24,"services","single","secondary","no",414,"yes","no","cellular",18,"may",493
31,"blue-collar","married","secondary","no",255,"yes","yes","cellular",18,"may",295
29,"housemaid","married","tertiary","no",96,"yes","no","cellular",18,"may",226
27,"technician","married","secondary","no",876,"yes","no","cellular",18,"may",268
43,"blue-collar","married","primary","no",249,"yes","no","cellular",18,"may",33
30,"blue-collar","single","secondary","no",3950,"yes","no","telephone",18,"may",152
41,"blue-collar","divorced","primary","no",-129,"yes","no","cellular",18,"may",176
44,"admin.","married","secondary","no",1042,"yes","no","cellular",18,"may",136
44,"blue-collar","married","primary","no",401,"yes","no","cellular",18,"may",41
36,"management","single","tertiary","no",1496,"yes","no","cellular",18,"may",40
31,"management","married","tertiary","no",301,"yes","no","cellular",18,"may",34
26,"blue-collar","married","secondary","no",160,"yes","no","cellular",18,"may",252
26,"blue-collar","single","secondary","no",330,"yes","no","cellular",18,"may",156
33,"blue-collar","married","primary","no",80,"yes","no","cellular",18,"may",126
47,"technician","married","secondary","no",179,"yes","no","cellular",18,"may",55
57,"admin.","married","secondary","no",403,"yes","no","cellular",18,"may",603
32,"admin.","single","secondary","no",211,"yes","no","cellular",18,"may",114
29,"technician","single","secondary","no",1856,"yes","yes","cellular",18,"may",134
30,"services","single","secondary","no",438,"yes","no","cellular",18,"may",98
44,"blue-collar","married","secondary","no",2979,"yes","no","cellular",18,"may",18
23,"services","single","secondary","no",495,"yes","yes","cellular",18,"may",302
27,"blue-collar","single","secondary","no",513,"yes","yes","cellular",18,"may",351
31,"admin.","single","tertiary","no",493,"yes","no","cellular",18,"may",158
30,"services","single","secondary","no",631,"yes","no","cellular",18,"may",98
28,"admin.","single","secondary","no",-36,"yes","no","cellular",18,"may",379
28,"services","single","secondary","no",290,"yes","no","cellular",18,"may",128
32,"management","single","tertiary","no",7290,"yes","no","cellular",18,"may",357
40,"blue-collar","married","unknown","no",247,"yes","no","cellular",18,"may",77
28,"blue-collar","single","secondary","no",402,"yes","no","cellular",18,"may",632
36,"blue-collar","married","primary","no",123,"yes","no","cellular",18,"may",9
36,"services","divorced","tertiary","no",162,"yes","no","cellular",18,"may",69
29,"admin.","married","secondary","no",-211,"yes","no","cellular",18,"may",58
36,"admin.","married","secondary","no",-294,"yes","no","cellular",18,"may",148
34,"blue-collar","married","primary","no",363,"yes","no","cellular",18,"may",98
23,"services","single","secondary","no",279,"yes","no","cellular",18,"may",843
39,"blue-collar","married","secondary","no",4430,"yes","no","cellular",18,"may",13
33,"blue-collar","married","primary","no",827,"yes","no","cellular",18,"may",18
32,"management","single","tertiary","no",229,"yes","no","cellular",18,"may",345
33,"technician","single","tertiary","no",2164,"yes","no","cellular",18,"may",8
34,"entrepreneur","married","tertiary","no",121,"yes","no","telephone",18,"may",57
32,"services","married","secondary","no",-489,"yes","yes","cellular",18,"may",93
30,"blue-collar","single","secondary","no",5909,"yes","no","cellular",18,"may",420
35,"technician","married","secondary","no",1092,"no","no","cellular",18,"may",132
53,"blue-collar","divorced","primary","no",1815,"yes","no","cellular",18,"may",34
29,"admin.","single","secondary","no",200,"yes","no","cellular",18,"may",261
33,"services","single","secondary","no",1659,"yes","no","cellular",18,"may",133
27,"technician","married","tertiary","no",8,"yes","yes","cellular",18,"may",398
25,"technician","single","secondary","no",7103,"yes","no","cellular",18,"may",287
29,"technician","married","secondary","no",266,"yes","no","cellular",18,"may",208
27,"admin.","single","secondary","no",105,"yes","no","cellular",18,"may",179
23,"blue-collar","single","secondary","no",4211,"yes","no","cellular",18,"may",434
38,"entrepreneur","single","tertiary","yes",-38,"yes","no","cellular",18,"may",119
30,"management","single","tertiary","no",3410,"yes","no","cellular",18,"may",140
35,"self-employed","single","tertiary","no",0,"yes","yes","cellular",18,"may",185
29,"management","married","tertiary","no",85,"yes","yes","cellular",18,"may",26
31,"admin.","single","secondary","no",1374,"yes","no","cellular",18,"may",290
29,"admin.","single","secondary","no",460,"yes","no","cellular",18,"may",191
42,"blue-collar","single","primary","no",-376,"yes","no","cellular",18,"may",53
29,"admin.","married","secondary","no",22171,"yes","no","cellular",18,"may",44
35,"admin.","single","secondary","no",57,"yes","no","cellular",18,"may",173
27,"services","single","secondary","no",-195,"yes","no","cellular",18,"may",391
48,"admin.","divorced","secondary","no",-480,"no","no","cellular",18,"may",380
28,"admin.","married","secondary","no",-76,"yes","no","cellular",18,"may",143
28,"services","single","secondary","no",373,"yes","no","cellular",18,"may",115
54,"services","married","secondary","no",882,"yes","no","cellular",18,"may",217
33,"admin.","married","secondary","no",48,"yes","no","cellular",18,"may",164
26,"management","single","tertiary","no",47,"yes","no","cellular",18,"may",63
33,"blue-collar","married","secondary","no",2761,"yes","no","cellular",18,"may",325
30,"technician","married","secondary","no",-146,"yes","yes","cellular",18,"may",167
26,"blue-collar","married","secondary","no",1702,"yes","yes","cellular",18,"may",21
33,"management","divorced","tertiary","no",47,"no","no","cellular",18,"may",47
58,"blue-collar","married","secondary","no",1859,"yes","no","cellular",18,"may",277
32,"technician","single","secondary","no",55,"yes","no","cellular",18,"may",185
33,"technician","single","tertiary","no",8047,"yes","no","cellular",18,"may",202
40,"services","married","secondary","no",278,"yes","no","cellular",18,"may",9
55,"blue-collar","married","secondary","no",3917,"yes","no","cellular",18,"may",565
34,"blue-collar","married","secondary","no",243,"yes","no","cellular",18,"may",507
52,"admin.","single","unknown","no",872,"yes","no","telephone",18,"may",82
22,"student","single","secondary","no",330,"yes","no","cellular",18,"may",105
42,"management","married","unknown","no",933,"no","no","cellular",18,"may",212
34,"blue-collar","married","unknown","no",201,"yes","no","cellular",18,"may",78
30,"technician","single","tertiary","no",1922,"yes","no","cellular",18,"may",546
29,"services","single","secondary","no",-287,"yes","no","cellular",18,"may",196
28,"admin.","single","secondary","no",352,"yes","yes","cellular",18,"may",431
32,"blue-collar","married","secondary","no",-667,"yes","no","cellular",18,"may",152
32,"admin.","married","secondary","no",97,"yes","no","cellular",18,"may",165
30,"blue-collar","single","secondary","no",1165,"yes","no","cellular",18,"may",365
30,"management","married","tertiary","no",168,"yes","no","cellular",18,"may",229
33,"admin.","single","secondary","no",1430,"yes","no","cellular",18,"may",74
23,"technician","single","secondary","no",356,"yes","no","cellular",18,"may",224
27,"management","single","tertiary","no",438,"yes","no","cellular",18,"may",10
25,"management","married","tertiary","no",-242,"yes","yes","cellular",18,"may",600
48,"services","divorced","secondary","no",-203,"yes","no","cellular",18,"may",156
30,"services","married","secondary","no",1256,"yes","no","cellular",18,"may",123
39,"blue-collar","single","primary","no",656,"yes","no","cellular",18,"may",190
33,"services","divorced","secondary","no",90,"yes","no","cellular",18,"may",114
45,"admin.","divorced","secondary","no",2353,"yes","no","cellular",18,"may",435
38,"services","divorced","secondary","no",49,"yes","no","cellular",18,"may",43
37,"management","divorced","tertiary","no",1170,"yes","yes","cellular",18,"may",106
52,"blue-collar","married","secondary","no",-194,"yes","no","cellular",18,"may",326
33,"management","single","tertiary","no",2294,"yes","no","cellular",18,"may",81
43,"services","married","secondary","no",43,"yes","no","cellular",18,"may",199
30,"management","single","secondary","no",-383,"yes","no","cellular",18,"may",170
32,"blue-collar","married","primary","no",268,"yes","yes","cellular",18,"may",189
27,"management","single","tertiary","no",2802,"yes","no","cellular",18,"may",84
29,"technician","single","tertiary","no",615,"yes","no","cellular",18,"may",373
36,"services","divorced","secondary","no",3,"yes","no","cellular",18,"may",15
